Event_1,Event_2,Correlation
"Forecast_CPI Index, n.s.a. (Dec)",Forecast_CPI (YoY) (Dec),0.8136107428268498
"Forecast_CPI Index, n.s.a. (Dec)",Forecast_Core CPI (YoY) (Dec),0.8136107428268498
"Forecast_CPI Index, n.s.a. (Dec)",Forecast_Core CPI Index (Dec),0.8136107428268498
"Forecast_CPI Index, n.s.a. (Dec)","Previous_CPI Index, n.s.a. (Dec)",-0.8065821146728833
"Forecast_CPI Index, n.s.a. (Dec)",Previous_Core CPI (YoY) (Dec),-0.8085293342269066
"Forecast_CPI Index, n.s.a. (Dec)",Previous_Core CPI Index (Dec),0.9918432866007924
"Forecast_CPI Index, n.s.a. (Dec)",Previous_Real Earnings (MoM) (Dec),-0.8876630742574585
"Forecast_CPI Index, n.s.a. (Feb)",Forecast_CPI (YoY) (Feb),0.8321569712915089
"Forecast_CPI Index, n.s.a. (Feb)",Forecast_Core CPI (YoY) (Feb),0.8321569712915089
"Forecast_CPI Index, n.s.a. (Feb)",Previous_CPI (MoM) (Feb),0.9806042334678665
"Forecast_CPI Index, n.s.a. (Feb)",Previous_CPI (YoY) (Feb),0.7402062945751007
"Forecast_CPI Index, n.s.a. (Feb)","Previous_CPI, n.s.a (MoM) (Feb)",0.7895793893667733
"Forecast_CPI Index, n.s.a. (Feb)",Previous_Real Earnings (MoM) (Feb),0.8945518254492002
"Forecast_CPI Index, n.s.a. (Jan)",Forecast_CPI (YoY) (Jan),0.9963935262422944
"Forecast_CPI Index, n.s.a. (Jan)",Forecast_Core CPI (YoY) (Jan),0.9183549841268924
"Forecast_CPI Index, n.s.a. (Jan)",Previous_CPI (MoM) (Jan),0.8979352908011619
"Forecast_CPI Index, n.s.a. (Jan)",Previous_CPI (YoY) (Jan),-0.8531238618234184
"Forecast_CPI Index, n.s.a. (Jan)","Previous_CPI Index, n.s.a. (Jan)",0.9962426500739003
"Forecast_CPI Index, n.s.a. (Jan)","Previous_CPI Index, s.a (Jan)",0.9886613894789128
"Forecast_CPI Index, n.s.a. (Jan)","Previous_CPI, n.s.a (MoM) (Jan)",0.9842737381159616
"Forecast_CPI Index, n.s.a. (Jan)",Previous_Core CPI (YoY) (Jan),-0.7643549113671384
"Forecast_CPI Index, n.s.a. (Jan)",Previous_Core CPI Index (Jan),0.996729094376044
"Forecast_CPI Index, n.s.a. (Jul)",Forecast_CPI (YoY) (Jul),0.999999999999999
"Forecast_CPI Index, n.s.a. (Jul)",Forecast_Core CPI (YoY) (Jul),0.9999999999999989
"Forecast_CPI Index, n.s.a. (Jul)",Forecast_Core CPI Index (Jul),-0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jul)",Forecast_Real Earnings (MoM) (Jul),-0.9999999999999989
"Forecast_CPI Index, n.s.a. (Jul)",Previous_CPI (YoY) (Jul),-0.9999999999999988
"Forecast_CPI Index, n.s.a. (Jul)","Previous_CPI Index, n.s.a. (Jul)",-0.9999999999999997
"Forecast_CPI Index, n.s.a. (Jul)","Previous_CPI Index, s.a (Jul)",-0.9999999999999991
"Forecast_CPI Index, n.s.a. (Jul)","Previous_CPI, n.s.a (MoM) (Jul)",0.9999999999999967
"Forecast_CPI Index, n.s.a. (Jul)",Previous_Core CPI (YoY) (Jul),0.9999999999999989
"Forecast_CPI Index, n.s.a. (Jul)",Previous_Core CPI Index (Jul),-1.000000000000002
"Forecast_CPI Index, n.s.a. (Jul)",Previous_Real Earnings (MoM) (Jul),0.9999999999999999
"Forecast_CPI Index, n.s.a. (Jun)",Forecast_CPI (MoM) (Jun),0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jun)",Forecast_CPI (YoY) (Jun),0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jun)","Forecast_CPI Index, s.a (Jun)",-1.0000000000000002
"Forecast_CPI Index, n.s.a. (Jun)",Forecast_Core CPI (MoM) (Jun),0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jun)",Forecast_Core CPI (YoY) (Jun),0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jun)",Forecast_Core CPI Index (Jun),1.000000000000001
"Forecast_CPI Index, n.s.a. (Jun)",Forecast_Real Earnings (MoM) (Jun),-0.9999999999999979
"Forecast_CPI Index, n.s.a. (Jun)",Previous_CPI (MoM) (Jun),-0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jun)",Previous_CPI (YoY) (Jun),1.0000000000000024
"Forecast_CPI Index, n.s.a. (Jun)","Previous_CPI Index, n.s.a. (Jun)",-1.000000000000002
"Forecast_CPI Index, n.s.a. (Jun)","Previous_CPI Index, s.a (Jun)",-0.9999999999999986
"Forecast_CPI Index, n.s.a. (Jun)","Previous_CPI, n.s.a (MoM) (Jun)",-1.0000000000000004
"Forecast_CPI Index, n.s.a. (Jun)",Previous_Core CPI (MoM) (Jun),0.9999999999999982
"Forecast_CPI Index, n.s.a. (Jun)",Previous_Core CPI (YoY) (Jun),1.0000000000000024
"Forecast_CPI Index, n.s.a. (Jun)",Previous_Core CPI Index (Jun),-1.000000000000002
"Forecast_CPI Index, n.s.a. (Jun)",Previous_Real Earnings (MoM) (Jun),-0.9999999999999979
"Forecast_CPI Index, n.s.a. (Mar)",Forecast_CPI (MoM) (Mar),0.9626950189856964
"Forecast_CPI Index, n.s.a. (Mar)",Forecast_CPI (YoY) (Mar),0.9988693075553626
"Forecast_CPI Index, n.s.a. (Mar)","Forecast_CPI Index, s.a (Mar)",0.8722162465372617
"Forecast_CPI Index, n.s.a. (Mar)","Forecast_CPI, n.s.a (MoM) (Mar)",0.8722162465372588
"Forecast_CPI Index, n.s.a. (Mar)",Forecast_Core CPI Index (Mar),0.9907805771907456
"Forecast_CPI Index, n.s.a. (Mar)",Forecast_Real Earnings (MoM) (Mar),-0.8722162465372592
"Forecast_CPI Index, n.s.a. (Mar)",Previous_CPI (MoM) (Mar),0.8722162465372582
"Forecast_CPI Index, n.s.a. (Mar)",Previous_CPI (YoY) (Mar),0.9759681217919689
"Forecast_CPI Index, n.s.a. (Mar)","Previous_CPI, n.s.a (MoM) (Mar)",0.9281485286795348
"Forecast_CPI Index, n.s.a. (Mar)",Previous_Core CPI (MoM) (Mar),0.8722162465372593
"Forecast_CPI Index, n.s.a. (Mar)",Previous_Core CPI (YoY) (Mar),-0.8722162465372593
"Forecast_CPI Index, n.s.a. (May)",Forecast_CPI (MoM) (May),-0.9999999999999979
"Forecast_CPI Index, n.s.a. (May)",Forecast_CPI (YoY) (May),-0.9999999999999979
"Forecast_CPI Index, n.s.a. (May)","Forecast_CPI Index, s.a (May)",-1.0000000000000004
"Forecast_CPI Index, n.s.a. (May)",Forecast_Core CPI Index (May),1.0
"Forecast_CPI Index, n.s.a. (May)",Forecast_Real Earnings (MoM) (May),-0.9999999999999979
"Forecast_CPI Index, n.s.a. (May)",Previous_CPI (MoM) (May),-0.9999999999999999
"Forecast_CPI Index, n.s.a. (May)",Previous_CPI (YoY) (May),-1.000000000000001
"Forecast_CPI Index, n.s.a. (May)","Previous_CPI Index, n.s.a. (May)",1.0000000000000004
"Forecast_CPI Index, n.s.a. (May)","Previous_CPI Index, s.a (May)",0.9999999999999979
"Forecast_CPI Index, n.s.a. (May)","Previous_CPI, n.s.a (MoM) (May)",-0.9999999999999992
"Forecast_CPI Index, n.s.a. (May)",Previous_Core CPI (YoY) (May),-0.999999999999998
"Forecast_CPI Index, n.s.a. (May)",Previous_Core CPI Index (May),0.9999999999999997
"Forecast_CPI Index, n.s.a. (May)",Previous_Real Earnings (MoM) (May),-0.9999999999999979
"Forecast_CPI Index, n.s.a. (Nov)",Forecast_CPI (MoM) (Nov),0.9999999999999997
"Forecast_CPI Index, n.s.a. (Nov)",Previous_CPI (YoY) (Nov),-0.9999999999999998
"Forecast_CPI Index, n.s.a. (Nov)","Previous_CPI Index, n.s.a. (Nov)",-1.0
"Forecast_CPI Index, n.s.a. (Nov)","Previous_CPI Index, s.a (Nov)",0.9999999999999999
"Forecast_CPI Index, n.s.a. (Nov)","Previous_CPI, n.s.a (MoM) (Nov)",-0.999999999999999
"Forecast_CPI Index, n.s.a. (Nov)",Previous_Core CPI (MoM) (Nov),0.9999999999999998
"Forecast_CPI Index, n.s.a. (Nov)",Previous_Core CPI Index (Nov),0.999999999999997
"Forecast_CPI Index, n.s.a. (Nov)",Previous_Real Earnings (MoM) (Nov),0.9999999999999999
"Forecast_CPI Index, n.s.a. (Oct)",Forecast_CPI (MoM) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Forecast_CPI (YoY) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Forecast_Core CPI (MoM) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Forecast_Core CPI (YoY) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Forecast_Core CPI Index (Oct),0.9999999999999999
"Forecast_CPI Index, n.s.a. (Oct)",Previous_CPI (MoM) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Previous_CPI (YoY) (Oct),1.000000000000001
"Forecast_CPI Index, n.s.a. (Oct)","Previous_CPI Index, n.s.a. (Oct)",0.9999999999999974
"Forecast_CPI Index, n.s.a. (Oct)","Previous_CPI Index, s.a (Oct)",-0.9999999999999958
"Forecast_CPI Index, n.s.a. (Oct)","Previous_CPI, n.s.a (MoM) (Oct)",1.0000000000000009
"Forecast_CPI Index, n.s.a. (Oct)",Previous_Core CPI (MoM) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Previous_Core CPI (YoY) (Oct),0.9999999999999991
"Forecast_CPI Index, n.s.a. (Oct)",Previous_Core CPI Index (Oct),-0.9999999999999978
"Forecast_CPI Index, n.s.a. (Sep)",Forecast_CPI (MoM) (Sep),1.0
"Forecast_CPI Index, n.s.a. (Sep)",Forecast_CPI (YoY) (Sep),1.0
"Forecast_CPI Index, n.s.a. (Sep)",Previous_CPI (MoM) (Sep),-1.0
"Forecast_CPI Index, n.s.a. (Sep)","Previous_CPI Index, n.s.a. (Sep)",0.9999999999999991
"Forecast_CPI Index, n.s.a. (Sep)","Previous_CPI Index, s.a (Sep)",0.9999999999999989
"Forecast_CPI Index, n.s.a. (Sep)","Previous_CPI, n.s.a (MoM) (Sep)",-0.9999999999999991
"Forecast_CPI Index, n.s.a. (Sep)",Previous_Core CPI (YoY) (Sep),-1.0
"Forecast_CPI Index, n.s.a. (Sep)",Previous_Core CPI Index (Sep),1.0000000000000004
"Forecast_CPI Index, n.s.a. (Sep)",Previous_Real Earnings (MoM) (Sep),-1.0
"Forecast_CPI Index, s.a (Apr)",Forecast_CPI (YoY) (Apr),1.0000000000000004
"Forecast_CPI Index, s.a (Apr)","Forecast_CPI Index, n.s.a. (Apr)",0.9999999999999994
"Forecast_CPI Index, s.a (Apr)",Forecast_Core CPI Index (Apr),-0.9999999999999992
"Forecast_CPI Index, s.a (Apr)",Forecast_Real Earnings (MoM) (Apr),-1.0000000000000004
"Forecast_CPI Index, s.a (Apr)",Previous_CPI (MoM) (Apr),-0.9999999999999989
"Forecast_CPI Index, s.a (Apr)",Previous_CPI (YoY) (Apr),1.0000000000000004
"Forecast_CPI Index, s.a (Apr)","Previous_CPI Index, n.s.a. (Apr)",-0.9999999999999988
"Forecast_CPI Index, s.a (Apr)","Previous_CPI Index, s.a (Apr)",-0.9999999999999988
"Forecast_CPI Index, s.a (Apr)","Previous_CPI, n.s.a (MoM) (Apr)",-1.0
"Forecast_CPI Index, s.a (Apr)",Previous_Core CPI (YoY) (Apr),1.0000000000000004
"Forecast_CPI Index, s.a (Apr)",Previous_Core CPI Index (Apr),-1.0000000000000013
"Forecast_CPI Index, s.a (Apr)",Previous_Real Earnings (MoM) (Apr),-1.0000000000000004
"Forecast_CPI Index, s.a (Jun)",Forecast_CPI (MoM) (Jun),-0.9999999999999981
"Forecast_CPI Index, s.a (Jun)",Forecast_CPI (YoY) (Jun),-0.9999999999999981
"Forecast_CPI Index, s.a (Jun)","Forecast_CPI Index, n.s.a. (Jun)",-1.0000000000000002
"Forecast_CPI Index, s.a (Jun)",Forecast_Core CPI (MoM) (Jun),-0.9999999999999981
"Forecast_CPI Index, s.a (Jun)",Forecast_Core CPI (YoY) (Jun),-0.9999999999999981
"Forecast_CPI Index, s.a (Jun)",Forecast_Core CPI Index (Jun),-0.999999999999999
"Forecast_CPI Index, s.a (Jun)",Forecast_Real Earnings (MoM) (Jun),0.9999999999999992
"Forecast_CPI Index, s.a (Jun)",Previous_CPI (MoM) (Jun),0.9999999999999981
"Forecast_CPI Index, s.a (Jun)",Previous_CPI (YoY) (Jun),-0.9999999999999978
"Forecast_CPI Index, s.a (Jun)","Previous_CPI Index, n.s.a. (Jun)",1.0
"Forecast_CPI Index, s.a (Jun)","Previous_CPI Index, s.a (Jun)",0.9999999999999964
"Forecast_CPI Index, s.a (Jun)","Previous_CPI, n.s.a (MoM) (Jun)",1.0
"Forecast_CPI Index, s.a (Jun)",Previous_Core CPI (MoM) (Jun),-0.9999999999999981
"Forecast_CPI Index, s.a (Jun)",Previous_Core CPI (YoY) (Jun),-0.9999999999999978
"Forecast_CPI Index, s.a (Jun)",Previous_Core CPI Index (Jun),1.0
"Forecast_CPI Index, s.a (Jun)",Previous_Real Earnings (MoM) (Jun),0.9999999999999992
"Forecast_CPI Index, s.a (Mar)",Forecast_CPI (MoM) (Mar),0.7073277175397551
"Forecast_CPI Index, s.a (Mar)",Forecast_CPI (YoY) (Mar),0.8944831066660476
"Forecast_CPI Index, s.a (Mar)","Forecast_CPI Index, n.s.a. (Mar)",0.8722162465372617
"Forecast_CPI Index, s.a (Mar)","Forecast_CPI, n.s.a (MoM) (Mar)",1.0000000000000024
"Forecast_CPI Index, s.a (Mar)",Forecast_Core CPI Index (Mar),0.9304391817497181
"Forecast_CPI Index, s.a (Mar)",Forecast_Real Earnings (MoM) (Mar),-0.9999999999999998
"Forecast_CPI Index, s.a (Mar)",Previous_CPI (MoM) (Mar),0.9999999999999991
"Forecast_CPI Index, s.a (Mar)",Previous_CPI (YoY) (Mar),0.9578411255699356
"Forecast_CPI Index, s.a (Mar)","Previous_CPI, n.s.a (MoM) (Mar)",0.9916017665546492
"Forecast_CPI Index, s.a (Mar)",Previous_Core CPI (MoM) (Mar),0.9999999999999998
"Forecast_CPI Index, s.a (Mar)",Previous_Core CPI (YoY) (Mar),-0.9999999999999998
"Forecast_CPI Index, s.a (Mar)",Previous_Core CPI Index (Mar),-0.7190859439056959
"Forecast_CPI Index, s.a (Mar)",Previous_Real Earnings (MoM) (Mar),-0.7068857757799342
"Forecast_CPI Index, s.a (May)",Forecast_CPI (MoM) (May),0.9999999999999993
"Forecast_CPI Index, s.a (May)",Forecast_CPI (YoY) (May),0.9999999999999991
"Forecast_CPI Index, s.a (May)","Forecast_CPI Index, n.s.a. (May)",-1.0000000000000004
"Forecast_CPI Index, s.a (May)",Forecast_Core CPI Index (May),-1.0000000000000007
"Forecast_CPI Index, s.a (May)",Forecast_Real Earnings (MoM) (May),0.9999999999999991
"Forecast_CPI Index, s.a (May)",Previous_CPI (MoM) (May),0.9999999999999998
"Forecast_CPI Index, s.a (May)",Previous_CPI (YoY) (May),1.0000000000000007
"Forecast_CPI Index, s.a (May)","Previous_CPI Index, n.s.a. (May)",-1.000000000000001
"Forecast_CPI Index, s.a (May)","Previous_CPI Index, s.a (May)",-0.9999999999999998
"Forecast_CPI Index, s.a (May)","Previous_CPI, n.s.a (MoM) (May)",1.0000000000000004
"Forecast_CPI Index, s.a (May)",Previous_Core CPI (YoY) (May),0.9999999999999993
"Forecast_CPI Index, s.a (May)",Previous_Core CPI Index (May),-1.0000000000000067
"Forecast_CPI Index, s.a (May)",Previous_Real Earnings (MoM) (May),0.9999999999999991
"Forecast_CPI, n.s.a (MoM) (Mar)",Forecast_CPI (MoM) (Mar),0.7073277175397529
"Forecast_CPI, n.s.a (MoM) (Mar)",Forecast_CPI (YoY) (Mar),0.8944831066660447
"Forecast_CPI, n.s.a (MoM) (Mar)","Forecast_CPI Index, n.s.a. (Mar)",0.8722162465372588
"Forecast_CPI, n.s.a (MoM) (Mar)","Forecast_CPI Index, s.a (Mar)",1.0000000000000024
"Forecast_CPI, n.s.a (MoM) (Mar)",Forecast_Core CPI Index (Mar),0.930439181749718
"Forecast_CPI, n.s.a (MoM) (Mar)",Forecast_Real Earnings (MoM) (Mar),-0.9999999999999964
"Forecast_CPI, n.s.a (MoM) (Mar)",Previous_CPI (MoM) (Mar),1.0000000000000004
"Forecast_CPI, n.s.a (MoM) (Mar)",Previous_CPI (YoY) (Mar),0.9578411255699361
"Forecast_CPI, n.s.a (MoM) (Mar)","Previous_CPI, n.s.a (MoM) (Mar)",0.9916017665546514
"Forecast_CPI, n.s.a (MoM) (Mar)",Previous_Core CPI (MoM) (Mar),0.9999999999999966
"Forecast_CPI, n.s.a (MoM) (Mar)",Previous_Core CPI (YoY) (Mar),-0.9999999999999967
"Forecast_CPI, n.s.a (MoM) (Mar)",Previous_Core CPI Index (Mar),-0.7190859439056937
"Forecast_CPI, n.s.a (MoM) (Mar)",Previous_Real Earnings (MoM) (Mar),-0.7068857757799357
Forecast_Capacity Utilization Rate (Aug),Forecast_Industrial Production (MoM) (Aug),0.9999999999999988
Forecast_Capacity Utilization Rate (Aug),Previous_Capacity Utilization Rate (Aug),1.0
Forecast_Capacity Utilization Rate (Aug),Previous_Industrial Production (MoM) (Aug),-0.9999999999999988
Forecast_Capacity Utilization Rate (Aug),Previous_Industrial Production (YoY) (Aug),0.9999999999999983
Forecast_Capacity Utilization Rate (Aug),Previous_Manufacturing Production (MoM) (Aug),-0.9999999999999988
Forecast_Capacity Utilization Rate (Dec),Forecast_Industrial Production (MoM) (Dec),0.9583877760368656
Forecast_Capacity Utilization Rate (Dec),Forecast_Manufacturing Production (MoM) (Dec),0.975010720972138
Forecast_Capacity Utilization Rate (Dec),Previous_Capacity Utilization Rate (Dec),0.9922766869164171
Forecast_Capacity Utilization Rate (Dec),Previous_Manufacturing Production (MoM) (Dec),0.9429519328354997
Forecast_Capacity Utilization Rate (Feb),Forecast_Industrial Production (YoY) (Feb),0.9284446891174063
Forecast_Capacity Utilization Rate (Feb),Forecast_Manufacturing Production (MoM) (Feb),-0.7959361755308104
Forecast_Capacity Utilization Rate (Feb),Previous_Industrial Production (YoY) (Feb),0.8831432975015819
Forecast_Capacity Utilization Rate (Jan),Forecast_Industrial Production (MoM) (Jan),0.9908209149744194
Forecast_Capacity Utilization Rate (Jan),Previous_Capacity Utilization Rate (Jan),0.7631258356730365
Forecast_Capacity Utilization Rate (Jan),Previous_Industrial Production (MoM) (Jan),-0.8240006442395394
Forecast_Capacity Utilization Rate (Jan),Previous_Manufacturing Production (MoM) (Jan),-0.8161645450875263
Forecast_Capacity Utilization Rate (Jul),Forecast_Industrial Production (MoM) (Jul),0.999999999999998
Forecast_Capacity Utilization Rate (Jul),Forecast_Industrial Production (YoY) (Jul),-1.0000000000000002
Forecast_Capacity Utilization Rate (Jul),Forecast_Manufacturing Production (MoM) (Jul),0.9999999999999989
Forecast_Capacity Utilization Rate (Jul),Previous_Capacity Utilization Rate (Jul),0.999999999999998
Forecast_Capacity Utilization Rate (Jul),Previous_Industrial Production (MoM) (Jul),0.9999999999999992
Forecast_Capacity Utilization Rate (Jul),Previous_Industrial Production (YoY) (Jul),0.9999999999999989
Forecast_Capacity Utilization Rate (Jul),Previous_Manufacturing Production (MoM) (Jul),0.9999999999999989
Forecast_Capacity Utilization Rate (Jun),Forecast_Industrial Production (MoM) (Jun),1.0000000000000009
Forecast_Capacity Utilization Rate (Jun),Forecast_Industrial Production (YoY) (Jun),0.9999999999999986
Forecast_Capacity Utilization Rate (Jun),Forecast_Manufacturing Production (MoM) (Jun),1.0
Forecast_Capacity Utilization Rate (Jun),Previous_Capacity Utilization Rate (Jun),1.0000000000000009
Forecast_Capacity Utilization Rate (Jun),Previous_Industrial Production (YoY) (Jun),0.9999999999999966
Forecast_Capacity Utilization Rate (Jun),Previous_Manufacturing Production (MoM) (Jun),0.9999999999999983
Forecast_Capacity Utilization Rate (Mar),Forecast_Industrial Production (MoM) (Mar),0.9922790721988975
Forecast_Capacity Utilization Rate (Mar),Forecast_Industrial Production (YoY) (Mar),0.9922790721988961
Forecast_Capacity Utilization Rate (Mar),Forecast_Manufacturing Production (MoM) (Mar),-0.9922790721988975
Forecast_Capacity Utilization Rate (Mar),Previous_Industrial Production (MoM) (Mar),0.9922790721988975
Forecast_Capacity Utilization Rate (Mar),Previous_Industrial Production (YoY) (Mar),-0.8796393246915258
Forecast_Capacity Utilization Rate (Mar),Previous_Manufacturing Production (MoM) (Mar),-0.7704467557806306
Forecast_Capacity Utilization Rate (May),Forecast_Industrial Production (MoM) (May),0.9999999999999981
Forecast_Capacity Utilization Rate (May),Forecast_Industrial Production (YoY) (May),0.9999999999999976
Forecast_Capacity Utilization Rate (May),Forecast_Manufacturing Production (MoM) (May),-0.9999999999999998
Forecast_Capacity Utilization Rate (May),Previous_Capacity Utilization Rate (May),1.0
Forecast_Capacity Utilization Rate (May),Previous_Industrial Production (MoM) (May),0.9999999999999964
Forecast_Capacity Utilization Rate (May),Previous_Industrial Production (YoY) (May),0.999999999999998
Forecast_Capacity Utilization Rate (May),Previous_Manufacturing Production (MoM) (May),0.9999999999999998
Forecast_Capacity Utilization Rate (Nov),Forecast_Industrial Production (MoM) (Nov),1.0000000000000002
Forecast_Capacity Utilization Rate (Nov),Forecast_Manufacturing Production (MoM) (Nov),1.0000000000000004
Forecast_Capacity Utilization Rate (Nov),Previous_Capacity Utilization Rate (Nov),-1.0000000000000002
Forecast_Capacity Utilization Rate (Nov),Previous_Industrial Production (MoM) (Nov),-0.9999999999999997
Forecast_Capacity Utilization Rate (Nov),Previous_Industrial Production (YoY) (Nov),-1.0000000000000002
Forecast_Capacity Utilization Rate (Nov),Previous_Manufacturing Production (MoM) (Nov),-0.9999999999999997
Forecast_Capacity Utilization Rate (Oct),Forecast_Industrial Production (MoM) (Oct),1.0000000000000007
Forecast_Capacity Utilization Rate (Oct),Forecast_Manufacturing Production (MoM) (Oct),1.0000000000000002
Forecast_Capacity Utilization Rate (Oct),Previous_Capacity Utilization Rate (Oct),1.0000000000000007
Forecast_Capacity Utilization Rate (Oct),Previous_Industrial Production (MoM) (Oct),0.9999999999999981
Forecast_Capacity Utilization Rate (Oct),Previous_Industrial Production (YoY) (Oct),0.9999999999999986
Forecast_Capacity Utilization Rate (Oct),Previous_Manufacturing Production (MoM) (Oct),1.0000000000000016
Forecast_Capacity Utilization Rate (Sep),Forecast_Industrial Production (MoM) (Sep),1.0
Forecast_Capacity Utilization Rate (Sep),Forecast_Manufacturing Production (MoM) (Sep),0.9999999999999992
Forecast_Capacity Utilization Rate (Sep),Previous_Capacity Utilization Rate (Sep),0.9999999999999998
Forecast_Capacity Utilization Rate (Sep),Previous_Industrial Production (MoM) (Sep),0.9999999999999992
Forecast_Capacity Utilization Rate (Sep),Previous_Manufacturing Production (MoM) (Sep),1.0000000000000002
Forecast_Challenger Job Cuts (Mar),Previous_Challenger Job Cuts (Mar),0.9031452083465268
Forecast_Challenger Job Cuts (YoY),Previous_Challenger Job Cuts (Jun),0.7765068680252679
Forecast_Chicago Fed National Activity (Apr),Forecast_Corporate Profits (QoQ) (Q1),-0.9885667462669531
Forecast_Chicago Fed National Activity (Apr),Previous_Chicago Fed National Activity (Apr),1.000000000000002
Forecast_Chicago Fed National Activity (Apr),Previous_Corporate Profits (QoQ) (Q1),-0.788170203177041
Forecast_Chicago Fed National Activity (Jun),Previous_Chicago Fed National Activity (Jun),0.9999999999999991
Forecast_Chicago Fed National Activity (May),Forecast_Current Account (Q1),0.9999999999999999
Forecast_Chicago Fed National Activity (May),Previous_Chicago Fed National Activity (May),0.9999999999999996
Forecast_Chicago Fed National Activity (May),Previous_Current Account (Q1),0.9999999999999987
Forecast_Chicago PMI (Apr),Previous_Chicago PMI (Apr),0.9520506880395985
Forecast_Chicago PMI (Aug),Previous_Chicago PMI (Aug),1.000000000000001
Forecast_Chicago PMI (Dec),Previous_Chicago PMI (Dec),1.0000000000000047
Forecast_Chicago PMI (Feb),Previous_Chicago PMI (Feb),0.9999709064334088
Forecast_Chicago PMI (Jan),Previous_Chicago PMI (Jan),0.9685521953681157
Forecast_Chicago PMI (Jul),Previous_Chicago PMI (Jul),-0.9999999999999966
Forecast_Chicago PMI (Jun),Previous_Chicago PMI (Jun),-1.000000000000002
Forecast_Chicago PMI (Mar),Previous_Chicago PMI (Mar),0.9999294007749666
