Event_1,Event_2,Correlation
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_Factory Orders (MoM) (Jun),1.0000000000000009
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_Factory orders ex transportation (MoM) (Jun),0.9999999999999971
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_ISM Non-Manufacturing Business Activity (Jul),-1.0000000000000024
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_ISM Non-Manufacturing Employment (Jul),-0.9999999999999971
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_ISM Non-Manufacturing New Orders (Jul),-0.9999999999999992
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_ISM Non-Manufacturing PMI (Jul),-0.9999999999999971
Forecast_ISM Non-Manufacturing Prices (Jul),Previous_ISM Non-Manufacturing Prices (Jul),0.9999999999999969
Forecast_ISM Non-Manufacturing Prices (Jun),Forecast_ISM Non-Manufacturing Business Activity (Jun),0.9999999999999967
Forecast_ISM Non-Manufacturing Prices (Jun),Forecast_ISM Non-Manufacturing Employment (Jun),1.0
Forecast_ISM Non-Manufacturing Prices (Jun),Forecast_ISM Non-Manufacturing New Orders (Jun),-1.0
Forecast_ISM Non-Manufacturing Prices (Jun),Forecast_ISM Non-Manufacturing PMI (Jun),1.000000000000002
Forecast_ISM Non-Manufacturing Prices (Jun),Forecast_JOLTs Job Openings (May),-0.9999999999999999
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_All Car Sales (Jun),1.0
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_All Truck Sales (Jun),0.9999999999999997
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_ISM Non-Manufacturing Business Activity (Jun),1.0000000000000002
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_ISM Non-Manufacturing Employment (Jun),1.0000000000000033
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_ISM Non-Manufacturing New Orders (Jun),0.9999999999999974
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_ISM Non-Manufacturing PMI (Jun),1.0000000000000007
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_ISM Non-Manufacturing Prices (Jun),-1.0000000000000016
Forecast_ISM Non-Manufacturing Prices (Jun),Previous_JOLTs Job Openings (May),-0.9999999999999988
Forecast_ISM Non-Manufacturing Prices (Mar),Forecast_ISM Non-Manufacturing Business Activity (Mar),-0.9511144524357712
Forecast_ISM Non-Manufacturing Prices (Mar),Forecast_ISM Non-Manufacturing Employment (Mar),0.8996048129939745
Forecast_ISM Non-Manufacturing Prices (Mar),Forecast_ISM Non-Manufacturing New Orders (Mar),0.8102384926869466
Forecast_ISM Non-Manufacturing Prices (Mar),Forecast_ISM Non-Manufacturing PMI (Mar),0.9438427048529342
Forecast_ISM Non-Manufacturing Prices (Mar),Previous_ISM Non-Manufacturing New Orders (Mar),0.8386590826922777
Forecast_ISM Non-Manufacturing Prices (Mar),Previous_ISM Non-Manufacturing PMI (Mar),0.9049721850543374
Forecast_ISM Non-Manufacturing Prices (Mar),Previous_ISM Non-Manufacturing Prices (Mar),0.999490935823741
Forecast_ISM Non-Manufacturing Prices (May),Forecast_CB Employment Trends Index (May),0.9999999999999993
Forecast_ISM Non-Manufacturing Prices (May),Forecast_Factory Orders (MoM) (Apr),1.0
Forecast_ISM Non-Manufacturing Prices (May),Forecast_Factory orders ex transportation (MoM) (Apr),1.0
Forecast_ISM Non-Manufacturing Prices (May),Forecast_ISM Non-Manufacturing Business Activity (May),0.9999999999999978
Forecast_ISM Non-Manufacturing Prices (May),Forecast_ISM Non-Manufacturing Employment (May),1.0000000000000016
Forecast_ISM Non-Manufacturing Prices (May),Forecast_ISM Non-Manufacturing New Orders (May),1.0000000000000013
Forecast_ISM Non-Manufacturing Prices (May),Forecast_ISM Non-Manufacturing PMI (May),0.9999999999999997
Forecast_ISM Non-Manufacturing Prices (May),Previous_CB Employment Trends Index (May),0.9999999999999991
Forecast_ISM Non-Manufacturing Prices (May),Previous_Durables Excluding Transport (MoM) (Apr),0.9999999999999977
Forecast_ISM Non-Manufacturing Prices (May),Previous_Factory Orders (MoM) (Apr),1.0
Forecast_ISM Non-Manufacturing Prices (May),Previous_Factory orders ex transportation (MoM) (Apr),-0.9999999999999998
Forecast_ISM Non-Manufacturing Prices (May),Previous_ISM Non-Manufacturing Business Activity (May),0.9999999999999977
Forecast_ISM Non-Manufacturing Prices (May),Previous_ISM Non-Manufacturing Employment (May),1.0
Forecast_ISM Non-Manufacturing Prices (May),Previous_ISM Non-Manufacturing New Orders (May),0.9999999999999998
Forecast_ISM Non-Manufacturing Prices (May),Previous_ISM Non-Manufacturing PMI (May),0.9999999999999998
Forecast_ISM Non-Manufacturing Prices (May),Previous_ISM Non-Manufacturing Prices (May),0.9999999999999943
Forecast_ISM Non-Manufacturing Prices (Nov),Forecast_ISM Non-Manufacturing Employment (Nov),-0.9999999999999991
Forecast_ISM Non-Manufacturing Prices (Nov),Forecast_ISM Non-Manufacturing New Orders (Nov),1.0
Forecast_ISM Non-Manufacturing Prices (Nov),Forecast_ISM Non-Manufacturing PMI (Nov),0.9999999999999989
Forecast_ISM Non-Manufacturing Prices (Nov),Forecast_JOLTs Job Openings (Oct),-0.9999999999999996
Forecast_ISM Non-Manufacturing Prices (Nov),Previous_ISM Non-Manufacturing Business Activity (Nov),0.9999999999999981
Forecast_ISM Non-Manufacturing Prices (Nov),Previous_ISM Non-Manufacturing Employment (Nov),0.9999999999999981
Forecast_ISM Non-Manufacturing Prices (Nov),Previous_ISM Non-Manufacturing PMI (Nov),1.0000000000000013
Forecast_ISM Non-Manufacturing Prices (Nov),Previous_ISM Non-Manufacturing Prices (Nov),-1.0000000000000002
Forecast_ISM Non-Manufacturing Prices (Nov),Previous_JOLTs Job Openings (Oct),-0.9999999999999979
Forecast_ISM Non-Manufacturing Prices (Oct),Forecast_ISM Non-Manufacturing Employment (Oct),-1.0000000000000004
Forecast_ISM Non-Manufacturing Prices (Oct),Forecast_ISM Non-Manufacturing New Orders (Oct),1.0
Forecast_ISM Non-Manufacturing Prices (Oct),Forecast_ISM Non-Manufacturing PMI (Oct),-0.9999999999999994
Forecast_ISM Non-Manufacturing Prices (Oct),Previous_ISM Non-Manufacturing Business Activity (Oct),-1.0
Forecast_ISM Non-Manufacturing Prices (Oct),Previous_ISM Non-Manufacturing Employment (Oct),-1.0000000000000004
Forecast_ISM Non-Manufacturing Prices (Oct),Previous_ISM Non-Manufacturing New Orders (Oct),1.000000000000002
Forecast_ISM Non-Manufacturing Prices (Oct),Previous_ISM Non-Manufacturing PMI (Oct),-1.0000000000000002
Forecast_ISM Non-Manufacturing Prices (Oct),Previous_ISM Non-Manufacturing Prices (Oct),-0.9999999999999994
Forecast_Import Price Index (MoM) (Apr),Forecast_Building Permits (Apr),-0.8762079990281197
Forecast_Import Price Index (MoM) (Apr),Forecast_Export Price Index (MoM) (Apr),0.989948214000897
Forecast_Import Price Index (MoM) (Apr),Forecast_Housing Starts (Apr),-0.9898118203060985
Forecast_Import Price Index (MoM) (Apr),Previous_Building Permits (Apr),-0.8320271639758393
Forecast_Import Price Index (MoM) (Apr),Previous_Housing Starts (Apr),0.9155939816503266
Forecast_Import Price Index (MoM) (Apr),Previous_Housing Starts (MoM) (Apr),0.948748019103038
Forecast_Import Price Index (MoM) (Apr),Previous_Philly Fed New Orders (May),-0.8162316908950235
Forecast_Import Price Index (MoM) (Apr),Previous_Philly Fed Prices Paid (May),-0.8384787704268781
Forecast_Import Price Index (MoM) (Aug),Forecast_Export Price Index (MoM) (Aug),1.0000000000000016
Forecast_Import Price Index (MoM) (Aug),Forecast_NY Empire State Manufacturing Index (Sep),0.9999999999999986
Forecast_Import Price Index (MoM) (Aug),Previous_Export Price Index (MoM) (Aug),1.0
Forecast_Import Price Index (MoM) (Aug),Previous_Import Price Index (MoM) (Aug),1.0
Forecast_Import Price Index (MoM) (Aug),Previous_NY Empire State Manufacturing Index (Sep),0.9999999999999993
Forecast_Import Price Index (MoM) (Dec),Forecast_Export Price Index (MoM) (Dec),-0.974721301358071
Forecast_Import Price Index (MoM) (Dec),Previous_Export Price Index (MoM) (Dec),-0.9333246531126628
Forecast_Import Price Index (MoM) (Dec),Previous_Import Price Index (MoM) (Dec),0.9982320109089116
Forecast_Import Price Index (MoM) (Feb),Forecast_Building Permits (Feb),0.9855538174265934
Forecast_Import Price Index (MoM) (Feb),Forecast_Housing Starts (Feb),0.8383702759783616
Forecast_Import Price Index (MoM) (Feb),Forecast_Philadelphia Fed Manufacturing Index (Mar),-0.7950524153859877
Forecast_Import Price Index (MoM) (Feb),Previous_Export Price Index (MoM) (Feb),-0.9486689764703581
Forecast_Import Price Index (MoM) (Feb),Previous_Philly Fed CAPEX Index (Mar),-0.719882225963048
Forecast_Import Price Index (MoM) (Feb),Previous_Philly Fed Employment (Mar),-0.9989685828418247
Forecast_Import Price Index (MoM) (Feb),Previous_Philly Fed New Orders (Mar),-0.8093070579456587
Forecast_Import Price Index (MoM) (Jan),Previous_Import Price Index (MoM) (Jan),0.9977852916666617
Forecast_Import Price Index (MoM) (Jan),Previous_NY Empire State Manufacturing Index (Feb),0.8360021149375009
Forecast_Import Price Index (MoM) (Jan),Previous_Philadelphia Fed Manufacturing Index (Feb),0.7162674620844641
Forecast_Import Price Index (MoM) (Jan),Previous_Philly Fed Business Conditions (Feb),0.9615333479058291
Forecast_Import Price Index (MoM) (Jan),Previous_Philly Fed CAPEX Index (Feb),0.8662421353192636
Forecast_Import Price Index (MoM) (Jan),Previous_Philly Fed Employment (Feb),-0.8259405583648394
Forecast_Import Price Index (MoM) (Jan),Previous_Philly Fed New Orders (Feb),0.9781433506801809
Forecast_Import Price Index (MoM) (Jan),Previous_Philly Fed Prices Paid (Feb),0.9355817860841216
Forecast_Import Price Index (MoM) (Jan),Previous_Retail Sales (YoY) (Jan),-0.9945176599681614
Forecast_Import Price Index (MoM) (Jul),Forecast_Core Retail Sales (MoM) (Jul),0.9999999999999993
Forecast_Import Price Index (MoM) (Jul),Forecast_Export Price Index (MoM) (Jul),0.9999999999999997
Forecast_Import Price Index (MoM) (Jul),Forecast_Export Price Index (YoY),0.9689723206613252
Forecast_Import Price Index (MoM) (Jul),Forecast_NY Empire State Manufacturing Index (Aug),-0.9999999999999982
Forecast_Import Price Index (MoM) (Jul),Forecast_Retail Control (MoM) (Jul),1.0
Forecast_Import Price Index (MoM) (Jul),Forecast_Retail Sales (MoM) (Jul),0.9999999999999992
Forecast_Import Price Index (MoM) (Jul),Forecast_Retail Sales (YoY) (Jul),0.9999999999999997
Forecast_Import Price Index (MoM) (Jul),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jul),1.0000000000000016
Forecast_Import Price Index (MoM) (Jul),Previous_Core Retail Sales (MoM) (Jul),1.0
Forecast_Import Price Index (MoM) (Jul),Previous_Export Price Index (MoM) (Jul),0.9999999999999984
Forecast_Import Price Index (MoM) (Jul),Previous_Import Price Index (MoM) (Jul),0.9999999999999997
Forecast_Import Price Index (MoM) (Jul),Previous_NY Empire State Manufacturing Index (Aug),-0.9999999999999993
Forecast_Import Price Index (MoM) (Jul),Previous_Retail Control (MoM) (Jul),0.9999999999999997
Forecast_Import Price Index (MoM) (Jul),Previous_Retail Sales (MoM) (Jul),1.0
Forecast_Import Price Index (MoM) (Jul),Previous_Retail Sales (YoY) (Jul),1.0000000000000022
Forecast_Import Price Index (MoM) (Jul),Previous_Retail Sales Ex Gas/Autos (MoM) (Jul),0.9999999999999992
Forecast_Import Price Index (MoM) (Jun),Forecast_Export Price Index (MoM) (Jun),0.9999999999999974
Forecast_Import Price Index (MoM) (Jun),Forecast_Import Price Index (YoY),0.7654540603814435
Forecast_Import Price Index (MoM) (Jun),Previous_Export Price Index (MoM) (Jun),-0.9999999999999986
Forecast_Import Price Index (MoM) (Jun),Previous_Import Price Index (MoM) (Jun),-1.0
Forecast_Import Price Index (MoM) (Mar),Forecast_Export Price Index (MoM) (Mar),0.9805840968442345
Forecast_Import Price Index (MoM) (Mar),Forecast_Retail Sales (MoM) (Mar),0.8770610792782744
Forecast_Import Price Index (MoM) (Mar),Forecast_Retail Sales (YoY) (Mar),0.980584096844232
Forecast_Import Price Index (MoM) (Mar),Previous_Core Retail Sales (MoM) (Mar),0.8315526975686346
Forecast_Import Price Index (MoM) (Mar),Previous_Export Price Index (MoM) (Mar),0.7540198121454526
Forecast_Import Price Index (MoM) (Mar),Previous_Import Price Index (MoM) (Mar),0.998868576669394
Forecast_Import Price Index (MoM) (Mar),Previous_Retail Sales (MoM) (Mar),0.9513215353502117
Forecast_Import Price Index (MoM) (Mar),Previous_Retail Sales (YoY) (Mar),0.8223156798221644
Forecast_Import Price Index (MoM) (Nov),Forecast_Core Retail Sales (MoM) (Nov),1.0000000000000002
Forecast_Import Price Index (MoM) (Nov),Forecast_Export Price Index (MoM) (Nov),0.9999999999999998
Forecast_Import Price Index (MoM) (Nov),Forecast_Retail Sales (MoM) (Nov),1.0
Forecast_Import Price Index (MoM) (Nov),Previous_Core Retail Sales (MoM) (Nov),1.0
Forecast_Import Price Index (MoM) (Nov),Previous_Import Price Index (MoM) (Nov),0.9999999999999998
Forecast_Import Price Index (MoM) (Nov),Previous_Retail Control (MoM) (Nov),1.0
Forecast_Import Price Index (MoM) (Nov),Previous_Retail Sales (MoM) (Nov),1.0
Forecast_Import Price Index (MoM) (Nov),Previous_Retail Sales (YoY) (Nov),1.0000000000000016
Forecast_Import Price Index (MoM) (Nov),Previous_Retail Sales Ex Gas/Autos (MoM) (Nov),1.0
Forecast_Import Price Index (MoM) (Oct),Forecast_Export Price Index (MoM) (Oct),0.9999999999999983
Forecast_Import Price Index (MoM) (Oct),Forecast_Philadelphia Fed Manufacturing Index (Nov),-0.9999999999999999
Forecast_Import Price Index (MoM) (Oct),Previous_Export Price Index (MoM) (Oct),0.9999999999999996
Forecast_Import Price Index (MoM) (Oct),Previous_Import Price Index (MoM) (Oct),0.9999999999999983
Forecast_Import Price Index (MoM) (Oct),Previous_Philadelphia Fed Manufacturing Index (Nov),-0.9999999999999999
Forecast_Import Price Index (MoM) (Oct),Previous_Philly Fed Business Conditions (Nov),0.9999999999999997
Forecast_Import Price Index (MoM) (Oct),Previous_Philly Fed CAPEX Index (Nov),-1.000000000000001
Forecast_Import Price Index (MoM) (Oct),Previous_Philly Fed Employment (Nov),0.9999999999999996
Forecast_Import Price Index (MoM) (Oct),Previous_Philly Fed New Orders (Nov),0.9999999999999999
Forecast_Import Price Index (MoM) (Oct),Previous_Philly Fed Prices Paid (Nov),1.0000000000000029
Forecast_Import Price Index (MoM) (Sep),Forecast_Export Price Index (MoM) (Sep),-0.9999999999999998
Forecast_Import Price Index (MoM) (Sep),Previous_Export Price Index (MoM) (Sep),1.0000000000000002
Forecast_Import Price Index (MoM) (Sep),Previous_Import Price Index (MoM) (Sep),0.9999999999999996
Forecast_Import Price Index (YoY),Forecast_Export Price Index (MoM) (Jun),0.7654540603814443
Forecast_Import Price Index (YoY),Forecast_Export Price Index (YoY),0.7246354643888326
Forecast_Import Price Index (YoY),Forecast_Import Price Index (MoM) (Jun),0.7654540603814435
Forecast_Import Price Index (YoY),Previous_Export Price Index (MoM) (Jun),-0.7654540603814448
Forecast_Import Price Index (YoY),Previous_Import Price Index (MoM) (Jun),-0.7654540603814436
Forecast_Import Price Index (YoY) (Mar),Forecast_Core PPI (YoY) (Mar),1.0
Forecast_Import Price Index (YoY) (Mar),Forecast_Export Price Index (YoY) (Mar),-1.0000000000000002
Forecast_Import Price Index (YoY) (Mar),Previous_Export Price Index (YoY) (Mar),1.0
Forecast_Import Price Index (YoY) (Mar),Previous_Import Price Index (YoY) (Mar),0.9999999999999999
Forecast_Import Price Index (YoY) (Mar),Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),-0.7069465666651322
Forecast_Imports,Forecast_Exports,1.0000000000000029
Forecast_Imports,Previous_Trade Balance (Feb),-0.8105882870900413
Forecast_Industrial Production (MoM) (Apr),Forecast_Manufacturing Production (MoM) (Apr),0.9681625592723252
Forecast_Industrial Production (MoM) (Apr),Previous_Capacity Utilization Rate (Apr),0.9877681229728289
Forecast_Industrial Production (MoM) (Apr),Previous_Industrial Production (MoM) (Apr),0.9994802814488764
Forecast_Industrial Production (MoM) (Apr),Previous_Manufacturing Production (MoM) (Apr),0.9944107265816625
Forecast_Industrial Production (MoM) (Aug),Forecast_Capacity Utilization Rate (Aug),0.9999999999999992
Forecast_Industrial Production (MoM) (Aug),Previous_Capacity Utilization Rate (Aug),0.9999999999999992
Forecast_Industrial Production (MoM) (Aug),Previous_Industrial Production (MoM) (Aug),-1.0
Forecast_Industrial Production (MoM) (Aug),Previous_Industrial Production (YoY) (Aug),0.999999999999997
Forecast_Industrial Production (MoM) (Aug),Previous_Manufacturing Production (MoM) (Aug),-1.0
Forecast_Industrial Production (MoM) (Dec),Forecast_Capacity Utilization Rate (Dec),0.9583871975155719
Forecast_Industrial Production (MoM) (Dec),Forecast_Manufacturing Production (MoM) (Dec),0.9978574571522254
Forecast_Industrial Production (MoM) (Dec),Previous_Capacity Utilization Rate (Dec),0.9863959395843188
Forecast_Industrial Production (MoM) (Dec),Previous_Industrial Production (MoM) (Dec),0.8138580061102678
Forecast_Industrial Production (MoM) (Dec),Previous_Manufacturing Production (MoM) (Dec),0.8086900077919014
Forecast_Industrial Production (MoM) (Feb),Forecast_Industrial Production (YoY) (Feb),0.8944677251741298
Forecast_Industrial Production (MoM) (Feb),Previous_Industrial Production (MoM) (Feb),0.8001630582480274
Forecast_Industrial Production (MoM) (Feb),Previous_Industrial Production (YoY) (Feb),0.9373429158432893
Forecast_Industrial Production (MoM) (Feb),Previous_Manufacturing Production (MoM) (Feb),0.8558526414376214
Forecast_Industrial Production (MoM) (Jan),Forecast_Capacity Utilization Rate (Jan),0.9908234605678821
Forecast_Industrial Production (MoM) (Jan),Previous_Capacity Utilization Rate (Jan),0.8435312224195468
Forecast_Industrial Production (MoM) (Jan),Previous_Industrial Production (MoM) (Jan),-0.7398711389614068
Forecast_Industrial Production (MoM) (Jan),Previous_Industrial Production (YoY) (Jan),0.7486386124451754
Forecast_Industrial Production (MoM) (Jan),Previous_Manufacturing Production (MoM) (Jan),-0.7305885435292775
Forecast_Industrial Production (MoM) (Jul),Forecast_Capacity Utilization Rate (Jul),0.999999999999998
Forecast_Industrial Production (MoM) (Jul),Forecast_Industrial Production (YoY) (Jul),-0.9999999999999968
Forecast_Industrial Production (MoM) (Jul),Forecast_Manufacturing Production (MoM) (Jul),0.9999999999999984
Forecast_Industrial Production (MoM) (Jul),Previous_Capacity Utilization Rate (Jul),0.9999999999999999
Forecast_Industrial Production (MoM) (Jul),Previous_Industrial Production (MoM) (Jul),1.0000000000000053
Forecast_Industrial Production (MoM) (Jul),Previous_Industrial Production (YoY) (Jul),1.000000000000001
Forecast_Industrial Production (MoM) (Jul),Previous_Manufacturing Production (MoM) (Jul),0.9999999999999984
Forecast_Industrial Production (MoM) (Jun),Forecast_Capacity Utilization Rate (Jun),0.9999999999999987
Forecast_Industrial Production (MoM) (Jun),Forecast_Industrial Production (YoY) (Jun),0.9999999999999989
Forecast_Industrial Production (MoM) (Jun),Forecast_Manufacturing Production (MoM) (Jun),0.9999999999999986
